Date,Year,Month,Origin,Destination,Vessel_Type,Cargo_Type,Cargo_Volume_MT,Vessel_Capacity_MT,Freight_Rate_USD_MT,Bunker_Price_USD_MT,Commodity_Price_Index,Season,Seasonal_Index,Distance_NM,Sailing_Duration_Days,Port_Congestion_Index,Waiting_Time_Days,Berth_Availability_Pct,Cargo_Handling_Rate_MT_Day,Weather_Risk_Index,Max_Port_Draft_M,Max_Port_LOA_M,Max_Port_Beam_M,Empty_Repositioning_NM,Estimated_Idle_Days,Freight_Rate_Change_Pct,Trend
2021-06-01,2021,6,Newcastle,Dhamra,Handysize,Coal,33000,38000,30.39,564.36,91.91,Summer,1.04,4250,14.76,1.53,2.44,82.9,27899,0.96,18.0,300,48,71,3.15,-6.84,Decreasing
2021-06-01,2021,6,Newcastle,Dhamra,Supramax,Coal,56000,58000,27.61,564.36,91.91,Summer,1.04,4250,14.76,1.53,2.44,82.9,27899,0.96,18.0,300,48,217,2.43,-0.68,Stable
2021-06-01,2021,6,Newcastle,Dhamra,Panamax,Coal,66500,72000,24.32,564.36,91.91,Summer,1.04,4250,14.76,1.53,2.44,82.9,27899,0.96,18.0,300,48,62,2.89,-3.49,Decreasing
2021-06-01,2021,6,Newcastle,Dhamra,Capesize,Coal,149000,160000,18.8,564.36,91.91,Summer,1.04,4250,13.62,1.53,2.44,82.9,27899,0.96,18.0,300,48,216,2.83,-7.07,Decreasing
2021-06-01,2021,6,Gladstone,Paradip,Handysize,Coal,34500,38000,32.43,564.36,91.91,Summer,1.04,4800,16.67,0.74,1.73,91.7,29533,1.46,14.5,290,45,59,2.09,-2.11,Decreasing
2021-06-01,2021,6,Gladstone,Paradip,Supramax,Coal,54000,58000,27.27,564.36,91.91,Summer,1.04,4800,16.67,0.74,1.73,91.7,29533,1.46,14.5,290,45,243,1.69,-10.53,Decreasing
2021-06-01,2021,6,Gladstone,Paradip,Panamax,Coal,64500,72000,23.66,564.36,91.91,Summer,1.04,4800,16.67,0.74,1.73,91.7,29533,1.46,14.5,290,45,208,1.54,-3.98,Decreasing
2021-06-01,2021,6,Gladstone,Paradip,Capesize,Coal,159000,160000,18.16,564.36,91.91,Summer,1.04,4800,15.38,0.74,1.73,91.7,29533,1.46,14.5,290,45,295,1.92,-17.12,Decreasing
2021-06-01,2021,6,Richards Bay,Paradip,Handysize,Coal,35000,38000,35.36,564.36,91.91,Summer,1.04,6900,23.96,0.88,1.26,88.9,29715,2.2,14.5,290,45,130,1.4,-5.05,Decreasing
2021-06-01,2021,6,Richards Bay,Paradip,Supramax,Coal,55000,58000,29.01,564.36,91.91,Summer,1.04,6900,23.96,0.88,1.26,88.9,29715,2.2,14.5,290,45,52,1.6,-9.0,Decreasing
2021-06-01,2021,6,Richards Bay,Paradip,Panamax,Coal,68000,72000,27.07,564.36,91.91,Summer,1.04,6900,23.96,0.88,1.26,88.9,29715,2.2,14.5,290,45,161,1.5,-3.77,Decreasing
2021-06-01,2021,6,Richards Bay,Paradip,Capesize,Coal,148000,160000,21.05,564.36,91.91,Summer,1.04,6900,22.12,0.88,1.26,88.9,29715,2.2,14.5,290,45,175,1.17,-9.11,Decreasing
2021-06-01,2021,6,Indonesia,Paradip,Handysize,Coal,36500,38000,27.32,564.36,91.91,Summer,1.04,3000,10.42,1.16,1.09,87.9,28789,2.51,14.5,290,45,241,0.84,-3.84,Decreasing
2021-06-01,2021,6,Indonesia,Paradip,Supramax,Coal,52500,58000,21.98,564.36,91.91,Summer,1.04,3000,10.42,1.16,1.09,87.9,28789,2.51,14.5,290,45,162,1.43,-3.21,Decreasing
2021-06-01,2021,6,Indonesia,Paradip,Panamax,Coal,66000,72000,20.33,564.36,91.91,Summer,1.04,3000,10.42,1.16,1.09,87.9,28789,2.51,14.5,290,45,99,1.14,-6.61,Decreasing
2021-06-01,2021,6,Indonesia,Paradip,Capesize,Coal,143500,160000,15.43,564.36,91.91,Summer,1.04,3000,9.62,1.16,1.09,87.9,28789,2.51,14.5,290,45,51,1.05,-11.22,Decreasing
2021-06-01,2021,6,Brazil,Dhamra,Handysize,Iron Ore,34000,38000,41.09,564.36,91.91,Summer,1.04,11000,38.19,1.51,1.65,85.1,28313,3.32,18.0,300,48,113,1.96,1.31,Stable
2021-06-01,2021,6,Brazil,Dhamra,Supramax,Iron Ore,58000,58000,34.84,564.36,91.91,Summer,1.04,11000,38.19,1.51,1.65,85.1,28313,3.32,18.0,300,48,251,1.75,-1.16,Stable
2021-06-01,2021,6,Brazil,Dhamra,Panamax,Iron Ore,67500,72000,32.71,564.36,91.91,Summer,1.04,11000,38.19,1.51,1.65,85.1,28313,3.32,18.0,300,48,109,2.38,4.17,Increasing
2021-06-01,2021,6,Brazil,Dhamra,Capesize,Iron Ore,155000,160000,24.59,564.36,91.91,Summer,1.04,11000,35.26,1.51,1.65,85.1,28313,3.32,18.0,300,48,210,2.17,-4.02,Decreasing
2021-07-01,2021,7,Newcastle,Paradip,Handysize,Coal,35500,38000,29.24,554.96,91.63,Summer,1.0,4200,14.58,0.66,1.24,91.1,28269,2.91,14.5,290,45,204,1.63,-8.6,Decreasing
2021-07-01,2021,7,Newcastle,Paradip,Supramax,Coal,56000,58000,25.09,554.96,91.63,Summer,1.0,4200,14.58,0.66,1.24,91.1,28269,2.91,14.5,290,45,154,0.94,-3.54,Decreasing
2021-07-01,2021,7,Newcastle,Paradip,Panamax,Coal,68500,72000,22.38,554.96,91.63,Summer,1.0,4200,14.58,0.66,1.24,91.1,28269,2.91,14.5,290,45,181,1.04,-3.58,Decreasing
2021-07-01,2021,7,Newcastle,Paradip,Capesize,Coal,145000,160000,18.48,554.96,91.63,Summer,1.0,4200,13.46,0.66,1.24,91.1,28269,2.91,14.5,290,45,156,1.53,0.87,Stable
2021-07-01,2021,7,Newcastle,Dhamra,Handysize,Coal,34500,38000,29.37,554.96,91.63,Summer,1.0,4250,14.76,0.82,1.4,88.2,29089,3.07,18.0,300,48,135,1.61,-3.36,Decreasing
2021-07-01,2021,7,Newcastle,Dhamra,Supramax,Coal,53500,58000,26.49,554.96,91.63,Summer,1.0,4250,14.76,0.82,1.4,88.2,29089,3.07,18.0,300,48,88,1.5,-4.06,Decreasing
2021-07-01,2021,7,Newcastle,Dhamra,Panamax,Coal,66500,72000,24.03,554.96,91.63,Summer,1.0,4250,14.76,0.82,1.4,88.2,29089,3.07,18.0,300,48,175,1.81,-1.19,Stable
2021-07-01,2021,7,Newcastle,Dhamra,Capesize,Coal,143500,160000,18.47,554.96,91.63,Summer,1.0,4250,13.62,0.82,1.4,88.2,29089,3.07,18.0,300,48,231,1.57,-1.76,Stable
2021-07-01,2021,7,Gladstone,Paradip,Handysize,Coal,34500,38000,32.43,554.96,91.63,Summer,1.0,4800,16.67,1.39,1.7,90.7,28083,3.3,14.5,290,45,286,1.82,0.0,Stable
2021-07-01,2021,7,Gladstone,Paradip,Supramax,Coal,54000,58000,26.78,554.96,91.63,Summer,1.0,4800,16.67,1.39,1.7,90.7,28083,3.3,14.5,290,45,52,1.72,-1.8,Stable
2021-07-01,2021,7,Gladstone,Paradip,Panamax,Coal,65500,72000,23.69,554.96,91.63,Summer,1.0,4800,16.67,1.39,1.7,90.7,28083,3.3,14.5,290,45,157,2.01,0.13,Stable
2021-07-01,2021,7,Gladstone,Paradip,Capesize,Coal,158000,160000,18.62,554.96,91.63,Summer,1.0,4800,15.38,1.39,1.7,90.7,28083,3.3,14.5,290,45,238,1.89,2.53,Increasing
2021-07-01,2021,7,Richards Bay,Paradip,Handysize,Coal,35500,38000,33.97,554.96,91.63,Summer,1.0,6900,23.96,0.77,1.59,90.8,29189,2.04,14.5,290,45,356,1.57,-3.93,Decreasing
2021-07-01,2021,7,Richards Bay,Paradip,Supramax,Coal,53500,58000,28.54,554.96,91.63,Summer,1.0,6900,23.96,0.77,1.59,90.8,29189,2.04,14.5,290,45,115,1.57,-1.62,Stable
2021-07-01,2021,7,Richards Bay,Paradip,Panamax,Coal,70000,72000,27.1,554.96,91.63,Summer,1.0,6900,23.96,0.77,1.59,90.8,29189,2.04,14.5,290,45,114,1.52,0.11,Stable
2021-07-01,2021,7,Richards Bay,Paradip,Capesize,Coal,152500,160000,20.27,554.96,91.63,Summer,1.0,6900,22.12,0.77,1.59,90.8,29189,2.04,14.5,290,45,210,1.78,-3.71,Decreasing
2021-07-01,2021,7,Indonesia,Paradip,Handysize,Coal,35500,38000,25.0,554.96,91.63,Summer,1.0,3000,10.42,0.2,1.41,92.9,29489,3.5,14.5,290,45,212,1.95,-8.49,Decreasing
2021-07-01,2021,7,Indonesia,Paradip,Supramax,Coal,54000,58000,20.68,554.96,91.63,Summer,1.0,3000,10.42,0.2,1.41,92.9,29489,3.5,14.5,290,45,49,1.26,-5.91,Decreasing
2021-07-01,2021,7,Indonesia,Paradip,Panamax,Coal,67500,72000,20.46,554.96,91.63,Summer,1.0,3000,10.42,0.2,1.41,92.9,29489,3.5,14.5,290,45,118,1.5,0.64,Stable
2021-07-01,2021,7,Indonesia,Paradip,Capesize,Coal,150500,160000,16.09,554.96,91.63,Summer,1.0,3000,9.62,0.2,1.41,92.9,29489,3.5,14.5,290,45,362,1.31,4.28,Increasing
2021-07-01,2021,7,Brazil,Dhamra,Handysize,Iron Ore,34500,38000,38.98,554.96,91.63,Summer,1.0,11000,38.19,0.53,1.52,96.4,29772,2.94,18.0,300,48,248,1.82,-5.14,Decreasing
2021-07-01,2021,7,Brazil,Dhamra,Supramax,Iron Ore,55500,58000,33.9,554.96,91.63,Summer,1.0,11000,38.19,0.53,1.52,96.4,29772,2.94,18.0,300,48,253,1.96,-2.7,Decreasing
2021-07-01,2021,7,Brazil,Dhamra,Panamax,Iron Ore,69000,72000,29.58,554.96,91.63,Summer,1.0,11000,38.19,0.53,1.52,96.4,29772,2.94,18.0,300,48,171,1.91,-9.57,Decreasing
2021-07-01,2021,7,Brazil,Dhamra,Capesize,Iron Ore,148500,160000,23.87,554.96,91.63,Summer,1.0,11000,35.26,0.53,1.52,96.4,29772,2.94,18.0,300,48,128,1.62,-2.93,Decreasing
2021-08-01,2021,8,Newcastle,Paradip,Handysize,Coal,35500,38000,27.82,535.34,95.57,Summer,0.96,4200,14.58,0.2,1.13,98.0,29545,3.36,14.5,290,45,286,1.14,-4.86,Decreasing
2021-08-01,2021,8,Newcastle,Paradip,Supramax,Coal,55000,58000,24.23,535.34,95.57,Summer,0.96,4200,14.58,0.2,1.13,98.0,29545,3.36,14.5,290,45,174,1.06,-3.43,Decreasing
2021-08-01,2021,8,Newcastle,Paradip,Panamax,Coal,68000,72000,22.17,535.34,95.57,Summer,0.96,4200,14.58,0.2,1.13,98.0,29545,3.36,14.5,290,45,77,1.2,-0.94,Stable
2021-08-01,2021,8,Newcastle,Paradip,Capesize,Coal,147000,160000,17.91,535.34,95.57,Summer,0.96,4200,13.46,0.2,1.13,98.0,29545,3.36,14.5,290,45,38,1.03,-3.08,Decreasing
2021-08-01,2021,8,Newcastle,Dhamra,Handysize,Coal,33000,38000,27.11,535.34,95.57,Summer,0.96,4250,14.76,1.14,2.22,85.5,29947,3.01,18.0,300,48,195,2.3,-7.69,Decreasing
2021-08-01,2021,8,Newcastle,Dhamra,Supramax,Coal,52500,58000,25.31,535.34,95.57,Summer,0.96,4250,14.76,1.14,2.22,85.5,29947,3.01,18.0,300,48,179,2.28,-4.45,Decreasing
2021-08-01,2021,8,Newcastle,Dhamra,Panamax,Coal,65000,72000,22.95,535.34,95.57,Summer,0.96,4250,14.76,1.14,2.22,85.5,29947,3.01,18.0,300,48,212,2.4,-4.49,Decreasing
2021-08-01,2021,8,Newcastle,Dhamra,Capesize,Coal,159500,160000,17.02,535.34,95.57,Summer,0.96,4250,13.62,1.14,2.22,85.5,29947,3.01,18.0,300,48,37,2.25,-7.85,Decreasing
2021-08-01,2021,8,Gladstone,Paradip,Handysize,Coal,37000,38000,29.94,535.34,95.57,Summer,0.96,4800,16.67,0.91,1.56,89.6,28033,2.92,14.5,290,45,249,1.81,-7.68,Decreasing
2021-08-01,2021,8,Gladstone,Paradip,Supramax,Coal,55500,58000,26.26,535.34,95.57,Summer,0.96,4800,16.67,0.91,1.56,89.6,28033,2.92,14.5,290,45,195,1.88,-1.94,Stable
2021-08-01,2021,8,Gladstone,Paradip,Panamax,Coal,70500,72000,23.38,535.34,95.57,Summer,0.96,4800,16.67,0.91,1.56,89.6,28033,2.92,14.5,290,45,216,1.7,-1.31,Stable
2021-08-01,2021,8,Gladstone,Paradip,Capesize,Coal,157500,160000,18.03,535.34,95.57,Summer,0.96,4800,15.38,0.91,1.56,89.6,28033,2.92,14.5,290,45,304,1.71,-3.17,Decreasing
2021-08-01,2021,8,Richards Bay,Paradip,Handysize,Coal,34500,38000,30.98,535.34,95.57,Summer,0.96,6900,23.96,0.2,0.91,96.5,29303,2.7,14.5,290,45,123,0.34,-8.8,Decreasing
2021-08-01,2021,8,Richards Bay,Paradip,Supramax,Coal,52000,58000,28.41,535.34,95.57,Summer,0.96,6900,23.96,0.2,0.91,96.5,29303,2.7,14.5,290,45,222,1.06,-0.46,Stable
2021-08-01,2021,8,Richards Bay,Paradip,Panamax,Coal,65500,72000,24.96,535.34,95.57,Summer,0.96,6900,23.96,0.2,0.91,96.5,29303,2.7,14.5,290,45,159,0.66,-7.9,Decreasing
2021-08-01,2021,8,Richards Bay,Paradip,Capesize,Coal,157500,160000,20.53,535.34,95.57,Summer,0.96,6900,22.12,0.2,0.91,96.5,29303,2.7,14.5,290,45,142,0.96,1.28,Stable
2021-08-01,2021,8,Indonesia,Paradip,Handysize,Coal,34500,38000,25.49,535.34,95.57,Summer,0.96,3000,10.42,1.05,0.88,85.9,28041,2.92,14.5,290,45,211,0.92,1.96,Stable
2021-08-01,2021,8,Indonesia,Paradip,Supramax,Coal,55500,58000,21.87,535.34,95.57,Summer,0.96,3000,10.42,1.05,0.88,85.9,28041,2.92,14.5,290,45,233,1.08,5.75,Increasing
2021-08-01,2021,8,Indonesia,Paradip,Panamax,Coal,66500,72000,19.26,535.34,95.57,Summer,0.96,3000,10.42,1.05,0.88,85.9,28041,2.92,14.5,290,45,191,1.29,-5.87,Decreasing
2021-08-01,2021,8,Indonesia,Paradip,Capesize,Coal,153500,160000,15.79,535.34,95.57,Summer,0.96,3000,9.62,1.05,0.88,85.9,28041,2.92,14.5,290,45,117,1.39,-1.86,Stable
2021-08-01,2021,8,Brazil,Dhamra,Handysize,Iron Ore,34000,38000,36.92,535.34,95.57,Summer,0.96,11000,38.19,1.04,2.31,92.0,28887,2.69,18.0,300,48,134,2.61,-5.28,Decreasing
2021-08-01,2021,8,Brazil,Dhamra,Supramax,Iron Ore,55500,58000,31.65,535.34,95.57,Summer,0.96,11000,38.19,1.04,2.31,92.0,28887,2.69,18.0,300,48,158,3.04,-6.64,Decreasing
2021-08-01,2021,8,Brazil,Dhamra,Panamax,Iron Ore,71500,72000,29.15,535.34,95.57,Summer,0.96,11000,38.19,1.04,2.31,92.0,28887,2.69,18.0,300,48,163,2.53,-1.45,Stable
2021-08-01,2021,8,Brazil,Dhamra,Capesize,Iron Ore,154500,160000,22.2,535.34,95.57,Summer,0.96,11000,35.26,1.04,2.31,92.0,28887,2.69,18.0,300,48,139,2.08,-7.0,Decreasing
2021-09-01,2021,9,Newcastle,Paradip,Handysize,Coal,37000,38000,26.78,497.29,98.28,Autumn,0.9307,4200,14.58,2.17,2.11,79.2,28134,2.47,14.5,290,45,246,2.49,-3.74,Decreasing
2021-09-01,2021,9,Newcastle,Paradip,Supramax,Coal,54000,58000,24.07,497.29,98.28,Autumn,0.9307,4200,14.58,2.17,2.11,79.2,28134,2.47,14.5,290,45,212,2.11,-0.66,Stable
2021-09-01,2021,9,Newcastle,Paradip,Panamax,Coal,71000,72000,22.11,497.29,98.28,Autumn,0.9307,4200,14.58,2.17,2.11,79.2,28134,2.47,14.5,290,45,109,2.6,-0.27,Stable
2021-09-01,2021,9,Newcastle,Paradip,Capesize,Coal,153000,160000,17.09,497.29,98.28,Autumn,0.9307,4200,13.46,2.17,2.11,79.2,28134,2.47,14.5,290,45,115,2.33,-4.58,Decreasing
2021-09-01,2021,9,Newcastle,Dhamra,Handysize,Coal,31000,38000,28.56,497.29,98.28,Autumn,0.9307,4250,14.76,1.29,2.2,84.8,28997,3.47,18.0,300,48,20,2.34,5.35,Increasing
2021-09-01,2021,9,Newcastle,Dhamra,Supramax,Coal,52500,58000,22.89,497.29,98.28,Autumn,0.9307,4250,14.76,1.29,2.2,84.8,28997,3.47,18.0,300,48,252,2.32,-9.56,Decreasing
2021-09-01,2021,9,Newcastle,Dhamra,Panamax,Coal,68500,72000,21.43,497.29,98.28,Autumn,0.9307,4250,14.76,1.29,2.2,84.8,28997,3.47,18.0,300,48,198,2.45,-6.62,Decreasing
2021-09-01,2021,9,Newcastle,Dhamra,Capesize,Coal,144000,160000,17.9,497.29,98.28,Autumn,0.9307,4250,13.62,1.29,2.2,84.8,28997,3.47,18.0,300,48,120,2.05,5.17,Increasing
2021-09-01,2021,9,Gladstone,Paradip,Handysize,Coal,34500,38000,30.49,497.29,98.28,Autumn,0.9307,4800,16.67,1.06,2.13,86.6,28478,3.63,14.5,290,45,190,2.43,1.84,Stable
2021-09-01,2021,9,Gladstone,Paradip,Supramax,Coal,56500,58000,25.09,497.29,98.28,Autumn,0.9307,4800,16.67,1.06,2.13,86.6,28478,3.63,14.5,290,45,139,2.27,-4.46,Decreasing
2021-09-01,2021,9,Gladstone,Paradip,Panamax,Coal,67500,72000,22.37,497.29,98.28,Autumn,0.9307,4800,16.67,1.06,2.13,86.6,28478,3.63,14.5,290,45,218,2.33,-4.32,Decreasing
2021-09-01,2021,9,Gladstone,Paradip,Capesize,Coal,154000,160000,17.82,497.29,98.28,Autumn,0.9307,4800,15.38,1.06,2.13,86.6,28478,3.63,14.5,290,45,166,1.82,-1.16,Stable
2021-09-01,2021,9,Richards Bay,Paradip,Handysize,Coal,35000,38000,32.66,497.29,98.28,Autumn,0.9307,6900,23.96,1.8,2.35,74.3,29297,3.7,14.5,290,45,76,2.83,5.42,Increasing
2021-09-01,2021,9,Richards Bay,Paradip,Supramax,Coal,52500,58000,26.97,497.29,98.28,Autumn,0.9307,6900,23.96,1.8,2.35,74.3,29297,3.7,14.5,290,45,313,2.63,-5.07,Decreasing
2021-09-01,2021,9,Richards Bay,Paradip,Panamax,Coal,68000,72000,25.34,497.29,98.28,Autumn,0.9307,6900,23.96,1.8,2.35,74.3,29297,3.7,14.5,290,45,199,2.72,1.52,Stable
2021-09-01,2021,9,Richards Bay,Paradip,Capesize,Coal,152000,160000,21.55,497.29,98.28,Autumn,0.9307,6900,22.12,1.8,2.35,74.3,29297,3.7,14.5,290,45,155,2.73,4.97,Increasing
2021-09-01,2021,9,Indonesia,Paradip,Handysize,Coal,37000,38000,22.67,497.29,98.28,Autumn,0.9307,3000,10.42,1.88,2.68,82.6,26946,3.79,14.5,290,45,184,2.83,-11.06,Decreasing
2021-09-01,2021,9,Indonesia,Paradip,Supramax,Coal,54500,58000,20.57,497.29,98.28,Autumn,0.9307,3000,10.42,1.88,2.68,82.6,26946,3.79,14.5,290,45,185,3.13,-5.94,Decreasing
2021-09-01,2021,9,Indonesia,Paradip,Panamax,Coal,71000,72000,18.67,497.29,98.28,Autumn,0.9307,3000,10.42,1.88,2.68,82.6,26946,3.79,14.5,290,45,140,3.26,-3.06,Decreasing
2021-09-01,2021,9,Indonesia,Paradip,Capesize,Coal,156000,160000,13.81,497.29,98.28,Autumn,0.9307,3000,9.62,1.88,2.68,82.6,26946,3.79,14.5,290,45,207,3.2,-12.54,Decreasing
2021-09-01,2021,9,Brazil,Dhamra,Handysize,Iron Ore,35000,38000,35.11,497.29,98.28,Autumn,0.9307,11000,38.19,1.14,2.15,87.2,28515,3.12,18.0,300,48,44,2.75,-4.9,Decreasing
2021-09-01,2021,9,Brazil,Dhamra,Supramax,Iron Ore,53000,58000,30.17,497.29,98.28,Autumn,0.9307,11000,38.19,1.14,2.15,87.2,28515,3.12,18.0,300,48,0,2.19,-4.68,Decreasing
2021-09-01,2021,9,Brazil,Dhamra,Panamax,Iron Ore,65000,72000,29.0,497.29,98.28,Autumn,0.9307,11000,38.19,1.14,2.15,87.2,28515,3.12,18.0,300,48,240,2.18,-0.51,Stable
2021-09-01,2021,9,Brazil,Dhamra,Capesize,Iron Ore,160000,160000,22.85,497.29,98.28,Autumn,0.9307,11000,35.26,1.14,2.15,87.2,28515,3.12,18.0,300,48,134,1.73,2.93,Increasing
2021-10-01,2021,10,Newcastle,Paradip,Handysize,Coal,36000,38000,27.16,499.86,95.83,Autumn,0.92,4200,14.58,2.36,3.56,78.5,27581,3.73,14.5,290,45,182,4.01,1.42,Stable
2021-10-01,2021,10,Newcastle,Paradip,Supramax,Coal,54500,58000,22.34,499.86,95.83,Autumn,0.92,4200,14.58,2.36,3.56,78.5,27581,3.73,14.5,290,45,137,3.56,-7.19,Decreasing
2021-10-01,2021,10,Newcastle,Paradip,Panamax,Coal,67500,72000,19.87,499.86,95.83,Autumn,0.92,4200,14.58,2.36,3.56,78.5,27581,3.73,14.5,290,45,71,4.03,-10.13,Decreasing
2021-10-01,2021,10,Newcastle,Paradip,Capesize,Coal,157000,160000,17.16,499.86,95.83,Autumn,0.92,4200,13.46,2.36,3.56,78.5,27581,3.73,14.5,290,45,34,3.74,0.41,Stable
2021-10-01,2021,10,Newcastle,Dhamra,Handysize,Coal,35000,38000,26.25,499.86,95.83,Autumn,0.92,4250,14.76,2.32,2.33,78.8,26541,2.93,18.0,300,48,111,2.82,-8.09,Decreasing
2021-10-01,2021,10,Newcastle,Dhamra,Supramax,Coal,51500,58000,23.79,499.86,95.83,Autumn,0.92,4250,14.76,2.32,2.33,78.8,26541,2.93,18.0,300,48,158,2.88,3.93,Increasing
2021-10-01,2021,10,Newcastle,Dhamra,Panamax,Coal,68000,72000,22.11,499.86,95.83,Autumn,0.92,4250,14.76,2.32,2.33,78.8,26541,2.93,18.0,300,48,170,2.64,3.17,Increasing
2021-10-01,2021,10,Newcastle,Dhamra,Capesize,Coal,151000,160000,17.23,499.86,95.83,Autumn,0.92,4250,13.62,2.32,2.33,78.8,26541,2.93,18.0,300,48,163,2.75,-3.74,Decreasing
2021-10-01,2021,10,Gladstone,Paradip,Handysize,Coal,34000,38000,27.58,499.86,95.83,Autumn,0.92,4800,16.67,1.41,1.67,89.1,27433,2.34,14.5,290,45,231,1.85,-9.54,Decreasing
2021-10-01,2021,10,Gladstone,Paradip,Supramax,Coal,56500,58000,23.64,499.86,95.83,Autumn,0.92,4800,16.67,1.41,1.67,89.1,27433,2.34,14.5,290,45,182,1.72,-5.78,Decreasing
2021-10-01,2021,10,Gladstone,Paradip,Panamax,Coal,72000,72000,20.77,499.86,95.83,Autumn,0.92,4800,16.67,1.41,1.67,89.1,27433,2.34,14.5,290,45,184,2.08,-7.15,Decreasing
2021-10-01,2021,10,Gladstone,Paradip,Capesize,Coal,152500,160000,17.05,499.86,95.83,Autumn,0.92,4800,15.38,1.41,1.67,89.1,27433,2.34,14.5,290,45,149,1.94,-4.32,Decreasing
2021-10-01,2021,10,Richards Bay,Paradip,Handysize,Coal,35000,38000,32.96,499.86,95.83,Autumn,0.92,6900,23.96,1.72,2.5,80.9,26978,4.14,14.5,290,45,95,3.22,0.92,Stable
2021-10-01,2021,10,Richards Bay,Paradip,Supramax,Coal,57500,58000,26.27,499.86,95.83,Autumn,0.92,6900,23.96,1.72,2.5,80.9,26978,4.14,14.5,290,45,205,3.22,-2.6,Decreasing
2021-10-01,2021,10,Richards Bay,Paradip,Panamax,Coal,67000,72000,23.82,499.86,95.83,Autumn,0.92,6900,23.96,1.72,2.5,80.9,26978,4.14,14.5,290,45,113,2.55,-6.0,Decreasing
2021-10-01,2021,10,Richards Bay,Paradip,Capesize,Coal,147500,160000,18.17,499.86,95.83,Autumn,0.92,6900,22.12,1.72,2.5,80.9,26978,4.14,14.5,290,45,162,2.62,-15.68,Decreasing
2021-10-01,2021,10,Indonesia,Paradip,Handysize,Coal,35500,38000,23.67,499.86,95.83,Autumn,0.92,3000,10.42,1.93,1.79,82.7,26290,3.2,14.5,290,45,63,2.56,4.41,Increasing
2021-10-01,2021,10,Indonesia,Paradip,Supramax,Coal,55000,58000,19.06,499.86,95.83,Autumn,0.92,3000,10.42,1.93,1.79,82.7,26290,3.2,14.5,290,45,155,2.28,-7.34,Decreasing
2021-10-01,2021,10,Indonesia,Paradip,Panamax,Coal,68000,72000,18.01,499.86,95.83,Autumn,0.92,3000,10.42,1.93,1.79,82.7,26290,3.2,14.5,290,45,86,2.18,-3.54,Decreasing
2021-10-01,2021,10,Indonesia,Paradip,Capesize,Coal,143500,160000,13.97,499.86,95.83,Autumn,0.92,3000,9.62,1.93,1.79,82.7,26290,3.2,14.5,290,45,87,1.96,1.16,Stable
2021-10-01,2021,10,Brazil,Dhamra,Handysize,Iron Ore,36500,38000,35.71,499.86,95.83,Autumn,0.92,11000,38.19,2.48,3.19,73.4,26803,3.34,18.0,300,48,345,3.73,1.71,Stable
2021-10-01,2021,10,Brazil,Dhamra,Supramax,Iron Ore,55000,58000,30.4,499.86,95.83,Autumn,0.92,11000,38.19,2.48,3.19,73.4,26803,3.34,18.0,300,48,170,3.6,0.76,Stable
2021-10-01,2021,10,Brazil,Dhamra,Panamax,Iron Ore,69000,72000,28.25,499.86,95.83,Autumn,0.92,11000,38.19,2.48,3.19,73.4,26803,3.34,18.0,300,48,97,3.3,-2.59,Decreasing
2021-10-01,2021,10,Brazil,Dhamra,Capesize,Iron Ore,144500,160000,22.32,499.86,95.83,Autumn,0.92,11000,35.26,2.48,3.19,73.4,26803,3.34,18.0,300,48,71,3.1,-2.32,Decreasing
2021-11-01,2021,11,Newcastle,Paradip,Handysize,Coal,35500,38000,27.51,469.66,112.48,Autumn,0.9307,4200,14.58,2.76,3.08,76.2,26483,2.55,14.5,290,45,106,3.82,1.29,Stable
2021-11-01,2021,11,Newcastle,Paradip,Supramax,Coal,54000,58000,23.0,469.66,112.48,Autumn,0.9307,4200,14.58,2.76,3.08,76.2,26483,2.55,14.5,290,45,202,3.35,2.95,Increasing
2021-11-01,2021,11,Newcastle,Paradip,Panamax,Coal,67500,72000,21.24,469.66,112.48,Autumn,0.9307,4200,14.58,2.76,3.08,76.2,26483,2.55,14.5,290,45,246,3.69,6.89,Increasing
2021-11-01,2021,11,Newcastle,Paradip,Capesize,Coal,150500,160000,17.7,469.66,112.48,Autumn,0.9307,4200,13.46,2.76,3.08,76.2,26483,2.55,14.5,290,45,271,3.71,3.15,Increasing
2021-11-01,2021,11,Newcastle,Dhamra,Handysize,Coal,34500,38000,27.86,469.66,112.48,Autumn,0.9307,4250,14.76,2.31,2.2,76.8,26807,2.07,18.0,300,48,202,2.6,6.13,Increasing
2021-11-01,2021,11,Newcastle,Dhamra,Supramax,Coal,55500,58000,24.05,469.66,112.48,Autumn,0.9307,4250,14.76,2.31,2.2,76.8,26807,2.07,18.0,300,48,1,2.38,1.09,Stable
2021-11-01,2021,11,Newcastle,Dhamra,Panamax,Coal,67500,72000,20.71,469.66,112.48,Autumn,0.9307,4250,14.76,2.31,2.2,76.8,26807,2.07,18.0,300,48,207,3.0,-6.33,Decreasing
2021-11-01,2021,11,Newcastle,Dhamra,Capesize,Coal,156500,160000,17.17,469.66,112.48,Autumn,0.9307,4250,13.62,2.31,2.2,76.8,26807,2.07,18.0,300,48,279,2.65,-0.35,Stable
2021-11-01,2021,11,Gladstone,Paradip,Handysize,Coal,35000,38000,29.1,469.66,112.48,Autumn,0.9307,4800,16.67,2.11,2.28,78.1,27582,2.45,14.5,290,45,194,2.96,5.51,Increasing
